,playerID,Player,1B,2B,3B,HR,BB,HBP,SB,CS,SO,SH,SF
470,paredis01,Isaac Paredes,45.42203763180893,16.987312625398246,0.8854163134518911,16.165351948433823,42.869852499814655,4.160479233862534,1.7203716102800304,1.0377025442836583,74.43566778385313,0.25643461597437844,2.7969275454098077
408,melenmj01,MJ Melendez,56.40657309977549,19.38743849590418,2.3305609809128143,15.926006397559792,54.07291737826408,2.3102530273848902,3.190753989112749,2.3615748336969493,109.25473524819961,0.29896178887828245,5.266541391125369
486,phamth01,Tommy Pham,75.27898275249974,21.599545518254377,1.3682270638758176,15.925025176365164,60.74385866259711,5.512399967282986,10.210605074521785,3.6251605495900225,141.99398685009749,0.18534788043453715,3.8872442508866487
136,crawfbr01,Brandon Crawford,69.5995799216641,21.37663664400948,1.9571309002500885,15.894321609453684,43.841546210444584,6.569712427471582,5.010375599634435,2.1842190857432597,104.62151526476856,0.17259446250574526,4.027745028872518
125,chishja01,Jazz Chisholm,49.34850108046018,15.220842626681048,3.5041631287445454,15.876725024295096,30.219984189781997,3.9895519491947136,13.967270586651342,5.263436914944091,97.44378612253774,0.8027483273004955,2.83251217658064
552,schoojo01,Jonathan Schoop,77.35251310396148,22.165590213422377,1.4110160394878448,15.753743971950946,28.063377210618007,5.996682624320182,3.533367299136601,0.3766891003539558,110.34019788059777,0.16924518189671314,4.83430668480153
541,rufda01,Darin Ruf,52.038582387731,16.10891962104661,1.072118682357411,15.703501719792222,49.79726356750374,4.999674372564605,3.1899459229355682,0.468350586799272,113.0129270614838,0.20442165660862463,2.3545449635822724
274,heimjo01,Jonah Heim,56.051973254421334,19.733699485677658,0.8850281919943042,15.7003349830951,37.10769779942341,2.2282155668903854,3.588085745865558,0.8617645505363217,90.79382428533263,0.5885005395882243,2.865701222091676
216,garciav01,Avisail Garcia,65.42136046423553,15.046758753471314,0.32437458249801465,15.686588831998787,30.965208063132028,7.340791822085362,5.232687949521762,2.2856508563403306,111.91705030860992,0.17193654839435135,2.8300234162642717
615,thomala02,Lane Thomas,64.70001784403252,24.37437376779438,2.1535391892827764,15.515808681877825,46.8302475726383,3.353840601071298,7.700627044021853,3.5652715202974146,119.1033090511894,0.2307384418978591,3.596864030537293
531,rodgebr02,Brendan Rodgers,84.80039176501509,26.665782859106745,2.8399421667419458,15.466075655070787,38.43716978254751,5.29873726182364,1.4311490866229288,0.45505344102388057,102.16656835261635,0.2150564601810995,3.7404202611613524
331,kirkal01,Alejandro Kirk,82.71067934582766,19.563650101950458,0.44462519047606774,15.435831082018918,53.4401847020826,4.88373698479165,1.66182972547589,0.5169257337046226,66.79510136258789,0.24985814252579472,3.766477139003254
357,longoev01,Evan Longoria,48.4581322621292,17.634203771188535,0.5924815474494697,15.39671457159162,34.53073075857496,2.823356368166066,1.5881909540614574,1.0353808624062313,93.55623763467742,0.18726161897443327,3.233979251103084
514,rengilu01,Luis Rengifo,74.01956350298843,16.87483601499629,2.382749345071961,15.352239584110267,26.938824909446197,4.217666021982042,5.773823536680439,1.731230858571964,86.65251477269577,2.388876347932474,1.5749344814621884
226,gimenan01,Andres Gimenez,81.76912129112308,22.595619113391137,2.431874497188542,15.259348174858632,33.633221362788795,18.28690209711413,17.645353603806118,2.138076221242506,105.98591809822693,2.433106606748266,3.675145783787728
95,calhoko01,Kole Calhoun,50.442039423355205,16.08656248123784,0.8131842775418849,15.224311654845355,34.679323771120444,5.569102328817271,3.30968426169599,1.666024869692943,117.88400127208696,0.20611872595469105,3.4218429491020745
325,keplema01,Max Kepler,55.81078485502677,19.887649232581566,1.9588712190181277,15.145873593815617,50.68718971669801,5.484132575520698,6.140742695931089,1.1784827218859453,86.87154232273572,0.17985477025233848,3.6462317688153387
428,morelch01,Christopher Morel,53.265429036032295,18.774489357396313,3.0371286376363367,15.144082005209903,37.61881447883124,3.6798073379415888,8.30248439678406,4.790858044423713,115.29364709302403,2.1056973079365497,2.2857615263154143
448,nimmobr01,Brandon Nimmo,89.2733662350343,24.803221813398153,5.003401187109529,15.141180378256117,66.69120419524204,11.258430439839746,4.459176048349526,3.1173095819629495,110.56560764329491,2.0179682597370974,1.9126789845297467
191,estrath01,Thairo Estrada,76.50967065185257,18.970491082786943,1.4937975304698463,15.100834393985602,33.12403378328198,10.84848140854983,13.376880357009096,3.620033371167328,90.27806487336484,0.7525434581944643,3.4805921239316944
617,thomptr01,Trayce Thompson,39.5726464691253,15.810426465560472,1.138274691562084,15.071638631894027,36.77435285895998,2.9879698445873846,5.4309851419031245,1.292345646351721,99.72356072729114,0.300479538612207,2.239131881446755
638,urshegi01,Gio Urshela,87.02307572606526,24.043821514844684,2.212607184309411,15.057293408093981,37.186764424509434,2.574204330634675,2.244027384726987,0.4237037394728633,106.31727143040214,0.19009365466511857,4.802567959195469
440,naquity01,Tyler Naquin,52.74847447646697,21.331394122849336,2.7769915751118956,14.994405786793939,28.865340611932684,4.605118159292866,4.355376118215281,2.4152515527851883,104.61907653992192,0.5569697396875053,2.0427221373600815
242,grandya01,Yasmani Grandal,51.70617367357493,11.6524822238587,0.34551284880155014,14.990635946465684,63.40416813107886,3.1880099412370706,1.6432646332598153,0.4220273978676362,98.38287010511031,0.48866209553094264,3.509696938202543
450,nootbla01,Lars Nootbaar,45.71610684043982,16.491807181089737,2.616262857446486,14.908997726066373,47.61412321373145,2.159077545534501,4.9358742121574295,1.5467721810387889,81.63968152901687,0.7000796809182057,4.190348718023084
683,yelicch01,Christian Yelich,80.97972491384294,21.963319839588223,2.7840226480387535,14.904863223546831,78.82631254570866,4.371848673911407,12.48352866798326,3.075908574064737,144.44739463701282,0.5615696187416583,2.371673100139954
344,laurera01,Ramon Laureano,51.30429955545265,20.242316579425474,1.2217393852373337,14.852701446258513,33.82036465385719,11.960950492444868,9.902836951577138,4.650166830844903,110.48777021242635,0.1852162407990012,1.6693285893523175
297,hiurake01,Keston Hiura,40.550557983793226,12.295874796792848,1.1517399270868844,14.851953705474282,28.992190112909764,10.227433720720656,5.326381388155823,1.793209188614949,119.89619122366908,0.860474178270557,1.9819195907265228
607,tayloch03,Chris Taylor,61.4790641139251,22.8181709144264,3.022419825082007,14.801993383496859,49.70781015703949,5.7899307535394975,9.228632374078432,1.5094227253445345,145.68488783302064,0.6579463488688843,2.563576920916169
193,farmeky01,Kyle Farmer,85.16430196994057,22.857852264618153,1.421324820495626,14.801260801754415,31.56176672457463,14.245153372462136,3.821434681701168,2.7083111127031554,102.32352555815949,1.288836668558739,4.783082749265044
375,maldoma01,Martin Maldonado,45.374115464470954,13.064219612490433,0.6535981166290648,14.758896756668994,39.25864810500488,5.794600808003493,1.4580657437934008,0.4187404073520619,126.81909684899021,2.1244926461077123,1.7205477006064822
637,uriasra01,Ramon Urias,69.28915996754574,19.172924591667016,0.8815712351239006,14.73509172889758,36.358571398714716,6.11333449877607,2.344933036804567,1.2482682658297137,104.64582625771344,1.579888187738424,2.6633510357691974
306,indiajo01,Jonathan India,69.62581683021935,22.064187230419662,1.8090282211576174,14.64219539521776,45.59171170262909,14.637946288735689,6.334864271984099,2.93823287422766,105.25343916126111,0.4973456335723276,1.9452336252667284
161,diazel01,Elias Diaz,56.071671669215995,19.317682168565536,1.5822623407855787,14.589460663234926,32.518637067375366,2.8304039089003874,1.3526282665752902,0.8954206351028077,87.19237893197443,0.20229582961006798,2.336021240601491
67,blackch02,Charlie Blackmon,87.29951479291671,22.201504032486902,3.9075637980125246,14.505508544620467,40.866765152325286,7.836582420403347,3.924420407586512,1.010856721431651,103.0332566209032,1.5697894485002362,3.678652283830731
101,candeje01,Jeimer Candelario,68.13119665724102,25.811662598975488,2.579061460936432,14.465643997729991,42.76933338754729,4.7275177172061875,1.3546839641283852,0.962869882114296,112.74063815309475,0.16907791734232913,2.044057308194546
366,luplojo01,Jordan Luplow,33.60209443550926,12.162239871114666,0.706257288682763,14.46456628533395,37.63084510046927,3.9561784686379893,4.300703709021966,2.0561456910971763,84.77765124384976,0.22557676790528527,1.5375587420061274
174,doziehu01,Hunter Dozier,61.585673763014526,23.437036784971752,4.146609178553526,14.464487642539078,41.76842521057473,4.70703882420833,5.150511365955239,2.817337978463054,131.49499106874126,0.17785203424235702,2.832227412028689
239,gormano01,Nolan Gorman,47.076773574757404,15.629976864669407,0.5527420837470173,14.445495722972888,32.49288467837975,3.1719823177054325,2.795431940519861,0.6518886295127736,97.90061027177802,0.32317217809124676,1.06792083539913
415,millebr02,Brad Miller,45.51397397832833,10.124799468337995,1.5162821824089283,14.397766008623343,36.56921418047256,2.179223519119569,3.948469323291606,1.2197757994957639,99.55027556069669,0.18025554313872055,1.243829292672186
383,martest01,Starling Marte,87.01967495516368,24.239586741129965,3.2828680777573394,14.354696636170779,33.98476039443217,12.034807064819143,23.896302207876374,5.8683872927129785,100.01923795832063,0.45506595174211345,1.4037395259796273
293,higasky01,Kyle Higashioka,41.891651971358115,12.93788462595329,0.42328199085870133,14.33212171320655,23.357832980392025,1.895792013636077,1.5357622113729357,1.015343517271789,81.72830644388948,1.1620652898483803,3.137311358360456
588,stassma01,Max Stassi,51.09570086368082,14.42477685891653,1.1660351678700045,14.3244538071636,39.79967213911989,5.299596738366588,1.3756130181934354,0.45682095421503116,118.09822839090484,0.6227316214398723,2.2792299670291114
253,gurrilo01,Lourdes Gurriel,83.9266036968543,28.03912535920286,1.3073119991289275,14.291835044936693,33.566132332126585,4.029519649902931,3.2829287872416484,3.054051288709117,95.94088839798654,0.46308471472175516,3.6309918063466955
250,grossro01,Robbie Grossman,61.539932398934276,19.98562565444238,1.9548496429154454,14.244754328089357,62.359191527841354,6.688363551005598,10.656504841249939,2.8146815387910475,124.13062966132698,0.7112095830362882,3.7300626014566265
225,garvemi01,Mitch Garver,37.865229825436266,14.130309968544829,0.4027216168828921,14.216536969050447,34.928460225061336,3.7076565677015174,2.2764485474882785,1.3321723283849816,89.61903001161335,0.21539607770034244,2.6871918531873904
439,myerswi01,Wil Myers,55.05385967770476,19.44558552601643,1.3259368815022432,14.195666243505762,35.97599507566075,1.8614598481168245,4.572081224946951,2.453685909623069,108.28797594206252,0.16572326517166053,2.818031913516013
417,miranjo01,Jose Miranda,70.10008568764125,22.115679438049742,0.5175123762895503,14.173208930416086,30.421910067746616,8.02295049416506,2.617261592399873,1.2131894738063653,86.64170633898628,0.30257439545930603,1.6184735479740562
102,canhama01,Mark Canha,72.25963674236075,21.757817779755975,1.9045954306975,14.170307650854188,57.35383465199672,21.71475853569342,6.534916536165488,1.3528657789848093,108.85440284595467,0.16802969030180384,3.7013419881481533
549,sanomi01,Miguel Sano,28.53942420988836,12.31315383562755,0.2921322097554724,14.144823168199059,30.17978493151363,2.0474959798720738,1.8510784845467008,0.5934848026447352,94.61952090669745,0.14706731316606594,1.1030768106078364
382,marteke01,Ketel Marte,70.5759956191499,35.54300303790478,1.7748429421014011,13.976294528463056,45.251272085506024,5.4731208708279055,4.304419088817534,0.8533803570050422,92.36900986307724,0.19596497192935108,3.84785741698032
680,wongko01,Kolten Wong,70.53762040405398,24.40240657311726,2.948838552638562,13.92646997962078,41.37847607881105,11.709326887328082,12.556281703971347,4.83737957840405,91.23777406654094,1.3544251166949168,3.707277440141322
117,castrro01,Rodolfo Castro,46.80278770284473,12.130740879276624,2.8859758724643103,13.87875813144046,28.923497527424477,3.3839948644308833,4.867546656596546,2.2749002237752216,85.615535731598,0.28678617291471536,1.557364336136859
29,aquinar01,Aristides Aquino,38.6680383286796,14.480249211831113,0.821832028896077,13.84732252707642,32.130549457703864,2.7275281692254807,3.624257225087005,2.790195227715496,113.96858664079393,0.2328182834051313,1.5805466410759776
555,schwifr01,Frank Schwindel,55.532253159302776,18.70376503345971,0.8183675018464583,13.76125631941359,26.606532391080208,1.7989743232562292,2.3249924944071934,0.9072136584131671,73.51472739394472,0.23185387700727123,1.7728482735619757
123,chavimi01,Michael Chavis,58.88676775714235,17.38798736690125,2.8606526613292345,13.759100124542515,22.794167285730783,3.400880405013372,3.3183361123414987,1.767648208054364,120.2957747761673,0.23263705223986675,3.731165087213567
659,wadela01,LaMonte Wade,45.541196993404725,14.509585760147528,1.8554820482966112,13.723392643447015,34.05681229516209,5.534182406678566,4.117403055660961,1.0492059058962935,80.62863195846235,2.3569425531961596,2.17320861209977
410,menesjo01,Joey Meneses,51.96471676360405,16.16945159609578,0.5484526425719009,13.646213022056223,23.428956629308182,2.4779607996148743,2.7737385663034173,0.7025956881208892,71.19747189640884,0.32066426691871686,2.370839456737657
202,fraleja01,Jake Fraley,45.385131963107355,12.594987690199726,0.7091364794102444,13.568506538229965,42.4027785065994,3.95939969513157,7.859185576645738,2.0189361821918803,83.5484693550579,0.594663676260527,2.5162394823182943
312,jeffery01,Ryan Jeffers,41.861299839257356,13.435483013150803,1.24030246334132,13.483809925613125,30.98836902196998,3.4335046219000365,1.448110566608305,0.8154324974762538,97.96476819409796,0.6594858856704346,0.7335065520248614
602,suzukse01,Seiya Suzuki,61.18308246002434,19.963930907257225,1.7207424810602132,13.33688920737374,38.82910135546322,4.174284745201942,7.409263396738939,3.6883408133959374,101.3430984558263,0.29837062131790865,2.8160341189648332
126,choiji01,Ji-Man Choi,51.57509239646575,22.605223322950355,0.3741813750348797,13.24647565757567,56.927238292640205,2.8384960877704626,1.364976710248686,0.4537428855818021,120.76989065621646,0.2032773674678625,2.776648103726699
648,verdual01,Alex Verdugo,101.53242377290528,33.179662782375104,1.3378440995894936,13.224398492257333,45.58886360706304,4.042995813151034,4.3654458892745485,2.127646978438321,93.94206520761135,0.18047453889855328,4.730974376292473
155,delacbr01,Bryan De La Cruz,62.360527738970326,18.891074931191405,1.268372185897506,13.19114563560633,28.7092103039874,2.9417334134911948,4.096794927875282,0.923150531136372,95.8036868613467,0.24545995976193763,3.3176523709106256
107,carlsdy01,Dylan Carlson,68.64958164915036,27.728056980657563,3.406103957411775,13.152398548764962,47.42174589236802,7.513094444543895,4.044633623939282,1.6607118694107015,111.32623802042274,0.48298220322642865,4.975398721923018
421,moncayo01,Yoan Moncada,63.81347860429078,21.94088019709732,1.6191251708813625,13.145371820848611,51.51957936206056,4.992121966481297,2.714995499890853,0.9384702392320323,123.22988303295575,0.5129978111823349,1.954734199696149
684,yepezju01,Juan Yepez,48.65429690678904,15.711979919729396,0.5556420585787099,13.128905663351636,24.422790250672584,2.5104432596381403,2.1529542606343917,0.6707575715928571,73.75289825492302,0.32486770881041094,3.7303117155649286
160,diazal02,Aledmys Diaz,56.69380336917377,18.939456369927093,0.38850212112983906,13.046878121661454,24.114488566303415,5.511503278882912,1.8482622347911069,1.2966563387161332,76.73054125914999,0.2097907897606671,1.6109520757022768
500,profaju01,Jurickson Profar,78.79738968160142,26.768241677605836,1.8473107142648464,13.011652190534427,61.024140371298394,5.9517796350762024,8.409266722910747,2.7746226114178634,96.18107557468808,1.9342938223440456,3.0765369086630545
87,bryankr01,Kris Bryant,48.29279915080542,18.07741219331198,1.0738661306575612,12.937643285276474,34.349566310922654,5.170094247321324,3.8450162857758756,0.9183358465971263,76.86485291669148,0.15830619707725135,1.8066077823876747
544,rutscad01,Adley Rutschman,53.54756433014792,28.444655327700602,1.135002494630729,12.919099739399982,54.26618252529491,4.247141045767286,4.468183786859616,0.6268010424727167,83.92758098036114,0.3035782631041074,2.8651840549890557
133,coopega03,Garrett Cooper,64.89199945790229,25.76212628910564,1.650390557117091,12.91374316483515,42.665621713113964,7.963608806072249,1.7909232909021442,0.8500676347350135,116.15424713854436,0.2134628699718858,3.3516907910349203
200,forteni01,Nick Fortes,46.07973542869578,10.603103345451201,1.1710947183991975,12.830547721473653,26.482066264035787,5.0295398965797915,5.7128460749422185,2.5183692747377764,66.53182823359225,0.30902564232983604,1.0266051091152901
283,hernaen02,Enrique Hernandez,56.34580341193027,25.487944250153888,1.4445108595689249,12.823804179203682,41.556604279248184,5.447603393601143,1.4570225995551769,1.3768890227862771,89.95486349329843,0.17278819935049247,4.420604115885361
621,toroab01,Abraham Toro,52.42956037052666,15.055841995985462,0.808340239146982,12.81561830546408,31.091330490155293,6.487859100210279,4.543167783717976,1.703708240161486,76.00663266568611,0.20198878199058473,3.12365429768442
490,pindech01,Chad Pinder,56.4246488263322,20.934184106792845,0.7954156522568849,12.786768881430282,24.920955021878175,2.147478929821442,2.8504414062986205,0.5000202321629995,113.5518720779914,0.6835297248855283,2.1125500891840074
26,anderti01,Tim Anderson,85.35369571342251,19.58544066611515,1.1128003442815537,12.698969506857743,21.969379862026408,3.653019522211338,12.095715937618792,2.858082066637097,87.28332920276975,0.16685465696975532,1.077990826322795
349,lemahdj01,DJ LeMahieu,91.95684190401944,19.472511685108007,1.0255820441725083,12.648043384251297,58.316298274680385,4.113708695737034,4.319087235661878,2.0878572527873462,80.5842251228074,0.506882686439401,2.9380793604790836
72,bohmal01,Alec Bohm,101.65096734475868,22.733171520644216,1.6293337966081176,12.634603357024487,37.65442001995036,4.15431062730457,3.7725216073098427,1.9152515021716374,115.55759532964875,0.19892283327084706,6.78956047913731
184,edmanto01,Tommy Edman,94.08680286516814,29.49443600740441,2.9116116292277856,12.620399681145967,41.04585661887639,5.935373166440055,22.26014129689905,3.8276999191641745,100.89798596587687,1.091003123223121,2.5976339908715502
327,kimha01,Ha-Seong Kim,71.74498322043432,24.187507206755363,2.6477885707010507,12.599789674012097,44.78510982604122,6.459845424094753,9.666157908881996,1.8451294046302429,103.2172156002577,2.36232641657302,3.907031750235904
154,dejonpa01,Paul DeJong,39.63722735907963,12.270184463891937,0.651478530340318,12.585294325179772,32.36763445143001,5.846204304832752,3.842858556036405,1.497023025013065,98.24896014820699,0.17875967374694868,2.959122602133216
557,segurje01,Jean Segura,79.6744866481493,16.14731094338615,1.6134752000121726,12.569079049145095,34.05467311285902,6.533679048072781,8.818276593218156,3.9395365891819263,76.15342298070239,0.6487585228804444,2.092797833145502
569,slateau01,Austin Slater,55.55652041859297,16.206268284440963,1.876982257962306,12.565224384853021,42.34539913142884,5.966274111812659,14.00994474215228,1.8875303297437334,101.71679464248015,0.45778371680167285,1.5821491183944532
229,gomesya01,Yan Gomes,56.49173414045302,15.790953806384046,0.9275694570170562,12.563276873177509,20.131865655416618,4.702787520558285,2.33164954228319,0.43277879710033973,76.91726147453802,0.5793306788924227,3.3584040392529757
539,rosared01,Eddie Rosario,52.34227804138643,15.908975254324767,1.5991544435392158,12.507223388128244,27.257111600490102,1.3922466147141532,6.2385893088314806,1.5361358649648003,74.61026698278356,0.7437156662842627,3.375110514872982
321,kelenja01,Jarred Kelenic,32.50520760567064,12.093931893360294,1.2302628578572177,12.504725462840167,31.26602837203775,2.9256493224137867,5.900348875899909,2.695079096379334,88.4191843727698,0.21208640384645885,1.5580813539885172
538,rosaram01,Amed Rosario,110.83393039877629,23.639387816766362,6.095264297696342,12.486220331208589,30.1784760535028,3.770130910826679,12.562148443664256,2.228719963865488,113.52901535190747,0.18757826609029465,3.5308420129634315
322,kellyca02,Carson Kelly,53.063680395829834,17.298594623816285,0.7058238575750209,12.450166385118495,38.87994811719623,5.302896905302671,2.16874702598938,0.43240785012618804,87.22085379594338,0.19741472526543885,4.076846363802093
388,mateojo01,Jorge Mateo,63.03165572113305,23.544533122853156,4.353791049202998,12.412167045978258,28.712595614956705,5.662955440243963,23.472137755184765,6.2129554773269335,127.78194856670554,2.3544865617926787,2.227249044599477
149,davisjd01,J. D. Davis,56.92755784881754,18.246402256240263,0.8078755854209332,12.38463622381285,43.92797777775737,7.937042081958446,2.1525915984526383,0.8911412555801953,117.854317725566,0.20319627574528856,2.5179970080691443
114,castidi02,Diego Castillo,42.243616527273346,15.556108874588617,0.550129799217553,12.309377272816507,22.820700353303838,3.82844441492081,2.782220600500504,1.3049005695504512,82.89439674361117,0.32164485150258143,3.6933050754866854
203,francma02,Maikel Franco,60.197214157204314,20.67815076917824,0.3363199299156591,12.308037214709328,23.429496579631557,2.864813772560928,1.8291409947094297,0.4009230094015914,82.28361090642737,0.17956294023062605,3.64640804120972
25,anderbr06,Brian Anderson,57.99891932855919,16.182474036667667,1.0377276363955656,12.301177358735918,40.120416468803235,7.534431676056951,3.429377248838193,0.4379762792209311,106.9008799731661,0.19694320887934275,1.3419936765633174
522,riosed01,Edwin Rios,30.22019208478619,8.782715858695955,0.4981783477539308,12.23900358674613,20.14592254079888,3.913942983318896,1.8215792221639686,1.1757603680224182,68.08628657217581,0.2678476181644981,1.249539141083742
608,taylomi02,Michael Taylor,77.032615972512,14.883271525751242,1.854880778245311,12.195058397110682,35.348919054266446,3.8346853514219323,7.259807011586067,3.5004182406127966,121.72096503557496,1.550579908780244,3.4302648387415493
222,garliky01,Kyle Garlick,37.84750005740575,11.81270604056431,0.4902554590929651,12.180361481804383,19.522015297067252,4.184201402867391,2.2479364700976947,0.5923112010281143,77.43000001831568,0.26886786551162895,1.9347639418614555
300,hosmeer01,Eric Hosmer,76.24830161827595,21.086525887355076,0.3266539615359552,12.069304378408631,39.502768756465365,3.462968538695854,3.5529880132875267,1.6311973074865669,84.39544250896505,0.4594144178851939,2.0223314432646844
109,carpema01,Matt Carpenter,31.093661814894833,13.440293363168383,0.6958586897650908,12.062464086133222,35.317438675027326,6.935934363311097,1.9557655199282649,0.4458889839789847,80.57729649367926,0.5871111940476753,1.4008114855941085
41,baderha01,Harrison Bader,59.35160730433937,17.289666035788272,2.409321811505583,12.020701231510163,27.75953872431156,5.824725078414042,11.917475224015057,3.2221236217734908,87.33371288752923,0.19054351838281255,2.383316775324353
27,andruel01,Elvis Andrus,79.35380268419142,26.43985986072457,0.9809231316188163,12.012491299425198,36.834988197241415,4.325521995504035,12.899069707170808,2.9884494771156755,92.58341701748407,1.0973833183019042,1.912453800775494
524,riverem01,Emmanuel Rivera,54.41207055262855,17.21558438959499,2.1997535404568054,11.979998318909107,29.294668441578626,4.539722948026767,3.3140069242937256,1.7047471955503695,87.56070707734109,0.2763302008168253,1.4971251163756327
241,gourryu01,Yuli Gurriel,86.05699994279539,30.506546187687224,0.5351657006040879,11.957891372222187,39.790323217824415,4.942500778691011,4.336421948188965,0.9386866973477822,78.11909373697935,0.16984983424341712,6.299802376315522
233,gonzaos01,Oscar Gonzalez,65.7842006663044,24.050067421058497,0.5327392592135908,11.920256890333603,22.75770783109808,3.7074207658741303,2.6942698682884543,1.8546609710177349,79.33600914243108,0.31147710988036836,2.3029139762622073
285,hernaya01,Yadiel Hernandez,62.90921411256112,16.315536734322315,0.7717202908784178,11.815762106942907,27.71695252617447,2.1755158412032336,3.4852478778003713,0.9787381819517498,89.97957990617157,0.2181490837872257,2.6963316707289944
426,mooredy01,Dylan Moore,40.0878590133029,14.472329579339853,1.786831816082515,11.815236572842684,39.55344892404377,9.784770861194378,19.164094267637555,6.505427288808352,100.78248758737861,0.5656911429908414,1.3508531703569502
63,bethach01,Christian Bethancourt,54.10495587061226,17.363451660503966,0.5246341587067631,11.73890198079309,20.46629688092325,3.0106813351374355,5.135166072053654,1.3129455113703248,86.64310368312184,0.900899545302369,1.0136151480397741
260,hallda02,Darick Hall,35.45472491197234,13.143934236109976,1.2911296658486624,11.73598441640844,17.93183938516892,2.668625184037459,2.2886109606149163,0.7387656698560974,69.20235423758292,0.3453374800978271,1.1411659642822787
413,merriwh01,Whit Merrifield,88.3384159340051,27.934526906349614,1.4820322340220007,11.709351284003159,35.33758729144261,2.998217120321158,20.175316353256427,3.9561424055570784,88.2081791383688,0.16080986855935575,6.908541906690705
296,hillisa01,Sam Hilliard,37.769562576276286,10.75032177968776,2.1246440861784985,11.701014379900675,31.931280397161178,2.1536288033484436,6.320320111739703,0.9215111971956198,95.83090729815353,0.21095039207491606,1.6316676726934811
164,diazya01,Yandy Diaz,86.7901314837816,24.57852337721799,0.6588057297579627,11.692324538010789,68.86022013905418,4.786108635183859,2.7345072173736353,1.9465004716859402,79.0262434394067,0.18496400677652924,2.2966771252170144
92,cabremi01,Miguel Cabrera,78.08825585407466,13.106033072637267,0.3153378936586846,11.67266849377684,35.79162542876575,3.8709929070838136,1.70725862850609,0.3936099214179378,110.58504496226774,0.16778482612314544,5.45356921703174
487,phillbr02,Brett Phillips,35.11622575630747,10.99830677907709,2.4091961450725554,11.636999038048822,32.22511321011781,3.4744853751245737,11.35745893163055,1.841949771299319,115.63238914424211,2.6561432344351923,1.9192033365284022
406,meadoau01,Austin Meadows,40.274880799735676,15.60989305984358,2.0324195617349754,11.605354714543186,33.94063603563601,3.9916153914960715,2.5694647914910878,1.7112796516717297,69.403826509339,0.15628893041569336,3.182370752044844
651,villada01,David Villar,37.680716579364905,11.536178798095495,1.2708016501317445,11.551208803253088,26.98989072613958,6.174421922700818,2.252578236088592,1.3789624569727266,76.03770739517606,0.339900361031668,1.8181305210624583
472,pasquvi01,Vinnie Pasquantino,58.981198213063415,13.47912641945471,0.5465366650616529,11.544198650795614,36.85632542453349,3.8034391990412444,2.7640487220036003,0.6675658807275061,56.13927423410898,0.31954405073947595,2.3625571097729
273,hedgeau01,Austin Hedges,45.632984766444565,9.351352450251111,0.38635763551370045,11.388233617376578,28.272904432029215,4.936600071457115,2.906525919692331,0.7328163929910838,99.23494116403876,8.113163901249829,3.3967014404074978
118,castrwi01,Willi Castro,67.10601419924048,17.839888665402444,3.6328087378819687,11.378472922039302,24.786094487064506,7.4978506435275065,7.896223500452002,3.501687917614526,99.45821903324055,1.7550283131106696,3.3706221754973726
460,ortegra01,Rafael Ortega,63.434590470362764,16.876391877436234,1.6130742108666973,11.372256582652339,42.768728425173194,3.0457582082870167,11.482312300982692,6.103008127805957,89.07198525242352,1.3748249231723726,4.024847285196892
59,beninan01,Andrew Benintendi,90.28671296939,23.363504936520822,2.258235417019196,11.344996932347867,46.351105743061915,2.9629463458163725,7.468857089049315,5.152987536813569,92.36955804716081,1.1400801191272658,4.734395172234363
477,peralda01,David Peralta,71.12074295148682,26.58735576643932,4.036929009585164,11.342697195196676,41.062928222005056,3.513809489797218,2.3477745314581857,1.8744901396620837,106.39972649510156,0.17287705728248992,3.8793233395173026
432,moustmi01,Mike Moustakas,42.045872357007916,16.91066633522192,0.3849110759604291,11.300551980134923,32.2701049649807,5.8521762526814465,2.556517282103394,0.4758802229245064,88.4108901782303,0.2079462079783822,3.6575773185797
627,trevijo01,Jose Trevino,62.22847029158938,17.540516493430328,0.8377412637835051,11.187518045652364,21.85222222527808,2.482419850336337,2.66420961587575,1.2874655705104352,79.24998198504987,1.1534367197824966,2.7920907148731535
314,joeco01,Connor Joe,64.50210003686861,19.392946480558734,2.4605074342705984,11.00240812405771,50.54847894754321,6.327216711993025,4.643917248915212,1.5627200456916959,96.24947491460821,0.24297768374094414,2.549789519262981
635,uptonju01,Justin Upton,29.00148427866478,9.07436778291222,0.32932808224699134,10.950568100464585,25.10657453882499,4.145836741242971,2.3157521768900895,1.1627332112538467,74.74343590290455,0.16624751666143345,1.6941194703796747
574,smithpa04,Pavin Smith,59.2698254620984,16.647264519823533,1.8646552055273022,10.943454490952531,35.37683215927007,2.869582527096559,2.18331405798552,0.39016448785494773,83.8307304161438,0.18398522217919247,2.6368600031084135
49,bartjo01,Joey Bart,48.78728382259043,11.26007310417065,1.1695806335246688,10.937193261506758,28.444249869196486,5.7281892186705194,2.99045139976998,1.1534084542540746,109.62668416032376,0.27498154004075026,0.9121930538996439
595,stottbr01,Bryson Stott,63.80669440470597,18.346768226614763,1.742330752887337,10.914499754447926,35.48454803673056,2.334611630782588,9.335572020220031,3.0092009515625957,86.32365916860661,0.8873177111267989,1.616010624819173
163,diazle01,Lewin Diaz,35.453901488924956,10.55700172006781,0.9166545661273301,10.914438941818991,21.392160001932357,2.137007141692175,2.2860800286957574,0.5533195791714058,77.87125431032531,0.25947735022091506,1.984075119275941
